name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Berlin,2025-05-22T00:00:00,14,14,5,54.61,0,0,,0,0,31,13,280,1007,95.1,10,0,0,0,10,Overcast,cloudy,"EDDB,E2835"
Berlin,2025-05-22T01:00:00,14,14,6,58.53,0,0,,0,0,29.9,18.4,310,1007,97.2,10,0,0,0,10,Overcast,cloudy,"EDDB,E2835"
Berlin,2025-05-22T02:00:00,12,12,5,62.24,0,0,,0,0,23.8,20.5,310,1007,100,10,0,0,0,10,Overcast,cloudy,"EDDB,E2835"
Berlin,2025-05-22T03:00:00,11,11,5,66.49,0,0,,0,0,25.2,11.2,270,1007,100,10,0,0,0,10,Overcast,cloudy,"EDDB,E2835"
Berlin,2025-05-22T04:00:00,11,11,5,66.49,0,0,,0,0,25.6,14.8,280,1007,99.7,10,0,0,0,10,Overcast,cloudy,"EDDB,E2835"
Berlin,2025-05-22T05:00:00,10,7.1,5,71.08,0,0,,0,0,28.8,22.3,290,1007,92.4,10,0,0,0,10,Overcast,cloudy,"EDDB,E2835"
Berlin,2025-05-22T06:00:00,10,7.1,4,66.28,0,0,,0,0,30.6,22.3,290,1008,25,10,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T07:00:00,10,7.5,4,66.28,0,0,,0,0,29.2,18.4,280,1008,88,10,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T08:00:00,10,7.5,4,66.28,0,0,,0,0,32.8,18.4,290,1008,50,10,143,0.5,1,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T09:00:00,11,11,4,62,0,0,,0,0,34.2,20.5,280,1008,50,10,282,1,3,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T10:00:00,13,13,4,54.35,0,0,,0,0,36.4,18.4,270,1008,50,10,305,1.1,3,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T11:00:00,13,13,3,50.65,0,0,,0,0,40,24.1,280,1008,25,10,683,2.5,7,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T12:00:00,14,14,2,44.2,0,0,,0,0,42.5,29.5,270,1008,25,10,435,1.6,4,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T13:00:00,14,14,3,47.46,0,0,,0,0,43.2,25.9,280,1009,50,10,506,1.8,5,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T14:00:00,15,15,1,38.57,0,0,,0,0,50,29.5,280,1009,81.4,10,512,1.8,5,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T15:00:00,15,15,0,35.88,0,0,,0,0,45.4,25.9,250,1008,75.2,10,449,1.6,4,10,Partially cloudy,partly-cloudy-day,"EDDB,E2835"
Berlin,2025-05-22T16:00:00,16.2,16.2,-3.5,25.68,0,0,,0,0,46.4,18.4,271.3,1008,47.7,24.1,583,2.1,6,10,Partially cloudy,partly-cloudy-day,remote
Berlin,2025-05-22T17:00:00,16.1,16.1,-3.7,25.46,0,19.4,,0,0,46.8,18.7,277.6,1008,34.7,24.1,461,1.7,5,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-22T18:00:00,15,15,-3.3,28.15,0,19.4,rain,0,0,47.9,18.7,281.2,1008,50.8,24.1,327,1.2,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-22T19:00:00,14.1,14.1,-2.6,31.43,0,19.4,,0,0,46.1,16.6,277.3,1008,21.1,24.1,216,0.8,2,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-22T20:00:00,13.1,13.1,-2,35.06,0,19.4,,0,0,41,15.1,278.6,1009,36.2,24.1,160,0.6,2,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-22T21:00:00,12.1,12.1,-1.5,38.84,0,0,,0,0,36.7,11.9,281.6,1010,72.8,24.1,34,0.1,0,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-22T22:00:00,11.2,11.2,-1.2,42.14,0,0,,0,0,29.2,11.9,290.4,1011,56.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-22T23:00:00,9.9,8.5,-0.4,48.71,0,0,,0,0,28.8,9.7,280,1011,36.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-23T00:00:00,8.9,7.4,0,53.64,0,0,,0,0,23,9.4,262.5,1011,0,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-23T01:00:00,8,6.4,0.4,58.69,0,0,,0,0,22,9,259.1,1011,0,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-23T02:00:00,7.2,5.5,0.5,62.43,0,0,,0,0,21.2,8.6,256.3,1011,0,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-23T03:00:00,6.6,4.7,0.6,65.53,0,0,,0,0,21.2,9,256.4,1012,0.9,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-23T04:00:00,6.1,4.1,1,69.81,0,0,,0,0,21.2,9,257.2,1012,36.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-23T05:00:00,5.8,4,1.1,71.78,0,0,,0,0,21.2,8.3,253.3,1012,33.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T06:00:00,5.9,3.9,1,70.78,0,0,,0,0,21.6,9,252.9,1012,63.7,24.1,28,0.1,0,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T07:00:00,6.7,4.6,2,71.96,0,0,,0,0,25.9,10.4,252.6,1012,47.6,24.1,149,0.5,1,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T08:00:00,8.1,5.6,1.6,63.55,0,0,,0,0,36,14.8,267.7,1013,52.8,24.1,304,1.1,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T09:00:00,9.6,7.4,0.1,51.54,0,51.6,rain,0,0,36.4,14.4,272.6,1013,66.6,24.1,465,1.7,5,10,"Rain, Partially cloudy",rain,
Berlin,2025-05-23T10:00:00,10.6,10.6,-0.2,47.17,0.1,51.6,rain,0,0,37.8,15.1,266.9,1013,45.2,19.9,613,2.2,6,10,"Rain, Partially cloudy",rain,
Berlin,2025-05-23T11:00:00,11.8,11.8,-0.5,42.62,0.1,51.6,rain,0,0,40.3,15.8,262,1013,86.7,18.5,534,1.9,5,10,"Rain, Partially cloudy",rain,
Berlin,2025-05-23T12:00:00,13.1,13.1,-1.3,36.91,0,51.6,rain,0,0,40,15.8,256,1013,75.2,23.5,322,1.2,3,10,"Rain, Partially cloudy",rain,
Berlin,2025-05-23T13:00:00,13.6,13.6,-1.2,35.99,0.1,51.6,rain,0,0,42.5,16.9,244.6,1013,94.9,24.1,357,1.3,4,10,"Rain, Overcast",rain,
Berlin,2025-05-23T14:00:00,13.6,13.6,1.9,45.04,0.1,51.6,rain,0,0,43.6,14,248.9,1013,95,24.1,311,1.1,3,10,"Rain, Overcast",rain,
Berlin,2025-05-23T15:00:00,12.6,12.6,3.7,54.63,0.7,35.5,rain,0,0,44.3,15.8,251.3,1013,96.2,24.1,199,0.7,2,10,Overcast,cloudy,
Berlin,2025-05-23T16:00:00,13.1,13.1,3.2,51.04,0.1,35.5,rain,0,0,46.4,15.5,253.1,1013,81,24.1,727,2.6,7,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T17:00:00,13.4,13.4,2.8,48.65,0.1,35.5,rain,0,0,43.9,14,248.9,1013,49.6,24.1,563,2,6,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T18:00:00,13.4,13.4,2.2,46.62,0,35.5,,0,0,35.3,13.3,249.2,1013,55.6,24.1,261,0.9,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T19:00:00,13,13,2.8,49.94,0,35.5,,0,0,33.5,12.2,245.5,1013,48.7,24.1,285,1,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-23T20:00:00,12.6,12.6,3.1,52.36,0,35.5,,0,0,33.1,11.2,246.2,1014,3.3,24.1,101,0.4,1,10,Clear,clear-day,
Berlin,2025-05-23T21:00:00,11.7,11.7,4.2,60.03,0,0,,0,0,26.6,7.9,249,1014,0,24.1,34,0.1,0,10,Clear,clear-day,
Berlin,2025-05-23T22:00:00,10.4,10.4,4.1,64.98,0,0,,0,0,19.1,6.1,222.4,1015,0.9,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-23T23:00:00,9.3,8.2,3.6,67.54,0,0,,0,0,18.7,7.9,227.4,1015,0,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-24T00:00:00,8.6,7.3,4.2,73.86,0,0,,0,0,19.8,7.9,241.2,1015,0,24.1,0,0,0,10,Clear,clear-night,
Berlin,2025-05-24T01:00:00,7.9,6.6,4.7,80.21,0,0,,0,0,18.7,7.6,237.1,1015,22.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-24T02:00:00,7.4,6.1,4.8,83.57,0,0,,0,0,17.3,7.2,235.6,1015,91.7,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-24T03:00:00,7,5.6,4.6,84.7,0,0,,0,0,16.9,7.2,234.2,1015,90.1,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-24T04:00:00,6.7,5.4,4.6,86.46,0,0,,0,0,16.6,6.8,225.7,1015,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-24T05:00:00,6.5,5.2,4.4,86.44,0,0,,0,0,16.6,6.8,223.9,1016,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-24T06:00:00,6.5,5.5,4.2,85.24,0,0,,0,0,16.2,5.8,217.6,1016,100,24.1,22,0.1,0,10,Overcast,cloudy,
Berlin,2025-05-24T07:00:00,7.4,6.3,4.3,80.7,0,0,,0,0,15.8,6.5,227,1016,100,24.1,104,0.4,1,10,Overcast,cloudy,
Berlin,2025-05-24T08:00:00,8.7,8.1,4.3,73.87,0,0,,0,0,18,5.4,199.1,1016,100,24.1,235,0.8,2,10,Overcast,cloudy,
Berlin,2025-05-24T09:00:00,10.6,10.6,4.4,65.49,0,3.2,,0,0,21.6,7.9,222.9,1016,100,24.1,381,1.4,4,10,Overcast,cloudy,
Berlin,2025-05-24T10:00:00,11.8,11.8,3.3,55.98,0,3.2,rain,0,0,23.4,6.8,251.8,1016,68.2,24.1,599,2.2,6,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T11:00:00,12.8,12.8,0.9,44.17,0,3.2,,0,0,32,12.6,243.5,1016,97.7,24.1,716,2.6,7,10,Overcast,cloudy,
Berlin,2025-05-24T12:00:00,14.3,14.3,0.3,38.36,0,3.2,,0,0,31.7,9.4,228.7,1016,90.9,24.1,827,3,8,10,Overcast,cloudy,
Berlin,2025-05-24T13:00:00,15.3,15.3,-0.6,33.69,0,3.2,,0,0,33.1,11.5,252.8,1016,39.8,24.1,880,3.2,9,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T14:00:00,16.5,16.5,-1.2,29.87,0,3.2,,0,0,30.2,11.2,261.2,1015,74.5,24.1,885,3.2,9,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T15:00:00,17.1,17.1,-1.7,27.71,0,0,,0,0,30.2,9,275.3,1015,79.6,24.1,834,3,8,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T16:00:00,17.7,17.7,-0.6,28.92,0,0,,0,0,24.5,6.1,256,1014,43.2,24.1,734,2.6,7,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T17:00:00,18.1,18.1,0.5,30.55,0,0,,0,0,18,4.7,239.4,1014,54.9,24.1,630,2.3,6,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T18:00:00,18.2,18.2,0.9,31.24,0,0,,0,0,14.4,4,174.8,1013,91.2,24.1,480,1.7,5,10,Overcast,cloudy,
Berlin,2025-05-24T19:00:00,18,18,1.2,32.33,0,0,,0,0,15.1,5.4,138.1,1013,63.3,24.1,313,1.1,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-24T20:00:00,17.3,17.3,2.4,36.82,0,0,,0,0,23,9.4,157.5,1013,100,24.1,137,0.5,1,10,Overcast,cloudy,
Berlin,2025-05-24T21:00:00,15.7,15.7,4.1,45.96,0.1,3.2,rain,0,0,24.1,9,180.9,1014,98.7,24.1,36,0.1,0,10,Overcast,cloudy,
Berlin,2025-05-24T22:00:00,14.5,14.5,5.2,53.61,0,3.2,,0,0,22,8.3,182,1013,99,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-24T23:00:00,13.8,13.8,6.3,60.54,0,3.2,,0,0,21.6,9,198,1013,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T00:00:00,13.3,13.3,6.9,65.18,0.1,3.2,rain,0,0,22.7,9,205.9,1013,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T01:00:00,13,13,6.7,65.56,0,3.2,,0,0,21.6,9,205,1013,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T02:00:00,12.6,12.6,6.2,65.02,0,3.2,,0,0,21.2,8.6,199.9,1013,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T03:00:00,12.3,12.3,6.2,66.32,0,12.9,,0,0,21.2,8.6,192.1,1012,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T04:00:00,11.9,11.9,6.1,67.62,0,12.9,,0,0,21.2,9,184.9,1012,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T05:00:00,11.6,11.6,6.1,68.97,0,12.9,,0,0,22.7,9.4,184.2,1012,99.5,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-25T06:00:00,11.1,11.1,6.6,73.79,0.1,12.9,rain,0,0,23.4,9.4,181,1011,99.3,24.1,17,0.1,0,10,Overcast,cloudy,
Berlin,2025-05-25T07:00:00,10.9,10.9,7.5,79.53,0.3,12.9,rain,0,0,24.1,9.7,174.8,1011,100,24.1,78,0.3,1,10,Overcast,cloudy,
Berlin,2025-05-25T08:00:00,10.9,10.9,8.4,84.55,0.6,12.9,rain,0,0,25.9,10.4,167.9,1011,95.9,24.1,224,0.8,2,10,Overcast,cloudy,
Berlin,2025-05-25T09:00:00,11.7,11.7,9,83.51,0,25.8,,0,0,32.4,10.1,185,1011,97.9,24.1,399,1.4,4,10,Overcast,cloudy,
Berlin,2025-05-25T10:00:00,12.3,12.3,9.4,82.46,0.1,25.8,rain,0,0,30.2,10.8,179.4,1011,99.7,24.1,506,1.8,5,10,Overcast,cloudy,
Berlin,2025-05-25T11:00:00,12.7,12.7,9.8,82.51,0,25.8,,0,0,27.4,10.4,175.2,1011,98.6,24.1,184,0.7,2,10,Overcast,cloudy,
Berlin,2025-05-25T12:00:00,12.9,12.9,10.1,83.09,0,25.8,,0,0,26.6,10.4,179.5,1011,100,24.1,130,0.5,1,10,Overcast,cloudy,
Berlin,2025-05-25T13:00:00,14.7,14.7,10.5,75.93,0,25.8,rain,0,0,29.2,11.2,190.3,1010,100,24.1,40,0.1,0,10,Overcast,cloudy,
Berlin,2025-05-25T14:00:00,15.1,15.1,11.7,80.13,0.4,25.8,rain,0,0,28.4,11.2,195.8,1010,100,15.5,49,0.2,0,10,Overcast,cloudy,
Berlin,2025-05-25T15:00:00,14.9,14.9,12.1,82.98,0,77.4,rain,0,0,27.6,10.6,202.1,1009.7,100,15,39,0.1,0,10,"Rain, Overcast",rain,
Berlin,2025-05-25T16:00:00,14.9,14.9,12.5,85.93,0,77.4,rain,0,0,26.8,10,208.5,1009.3,100,21.9,28,0.1,0,10,"Rain, Overcast",rain,
Berlin,2025-05-25T17:00:00,14.8,14.8,13,88.97,2.8,77.4,rain,0,0,25.9,9.4,214.8,1009,100,17.3,27,0.1,0,10,"Rain, Overcast",rain,
Berlin,2025-05-25T18:00:00,15,15,13.2,89.19,0,77.4,rain,0,0,22.8,8.5,207.3,1009.3,97.6,11.3,17,0.1,0,10,"Rain, Overcast",rain,
Berlin,2025-05-25T19:00:00,15.2,15.2,13.5,89.4,0,77.4,rain,0,0,19.7,7.7,199.7,1009.7,95.1,13.6,7,0,0,10,"Rain, Overcast",rain,
Berlin,2025-05-25T20:00:00,15.5,15.5,13.8,89.61,0.6,77.4,rain,0,0,16.6,6.8,192.2,1010,92.7,24.1,5,0,0,10,"Rain, Overcast",rain,
Berlin,2025-05-25T21:00:00,15,15,13.5,91.14,0,35.5,,0,0,17.8,7.4,200.3,1010,88.9,24.1,2,0,0,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-25T22:00:00,14.5,14.5,13.3,92.71,0,35.5,,0,0,19,8,208.5,1010,85.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-25T23:00:00,14,14,13.1,94.31,0.1,35.5,rain,0,0,20.2,8.6,216.6,1010,81.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-26T00:00:00,13.9,13.9,13,94.72,0,35.5,,0,0,19.3,8,228.4,1010,87.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Berlin,2025-05-26T01:00:00,13.8,13.8,13,95.13,0,35.5,,0,0,18.5,7.4,240.3,1010,93.8,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-26T02:00:00,13.7,13.7,13,95.54,0.6,35.5,rain,0,0,17.6,6.8,252.1,1010,100,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-26T03:00:00,13.4,13.4,12.6,94.49,0,9.7,,0,0,18.1,6.6,259.2,1010.3,98,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-26T04:00:00,13.2,13.2,12.2,93.45,0,9.7,,0,0,18.6,6.4,266.3,1010.7,96,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-26T05:00:00,13,13,11.8,92.42,0,9.7,,0,0,19.1,6.1,273.4,1011,94,24.1,0,0,0,10,Overcast,cloudy,
Berlin,2025-05-26T06:00:00,13.3,13.3,11.5,88.66,0,9.7,,0,0,19,6.2,273.1,1011.3,89.2,24.1,20,0.1,0,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T07:00:00,13.7,13.7,11.2,85.05,0,9.7,,0,0,18.8,6.4,272.9,1011.7,84.5,24.1,96,0.3,1,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T08:00:00,14.1,14.1,11,81.6,0,9.7,,0,0,18.7,6.5,272.6,1012,79.7,24.1,204,0.7,2,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T09:00:00,15.5,15.5,9.4,67.15,0,41.9,,0,0,20.3,7.1,268,1012,76.1,24.1,104,0.4,1,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T10:00:00,16.9,16.9,7.9,55.25,0,41.9,,0,0,21.8,7.7,263.3,1012,72.5,24.1,66,0.2,1,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T11:00:00,18.4,18.4,6.4,45.45,0,41.9,,0,0,23.4,8.3,258.7,1012,68.9,24.1,335,1.2,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T12:00:00,18.9,18.9,6.1,43.17,0,41.9,,0,0,27,10,258.3,1011.7,66.1,19.4,698,2.5,7,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T13:00:00,19.5,19.5,5.9,41,0,41.9,,0,0,30.6,11.6,257.8,1011.3,63.4,24.1,740,2.7,7,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T14:00:00,20.1,20.1,5.7,38.95,0,41.9,rain,0,0,34.2,13.3,257.4,1011,60.6,14.6,806,2.9,8,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T15:00:00,19.9,19.9,5.8,39.71,0,25.8,rain,0,0,35.9,14.2,259.1,1011.3,68.6,16.7,779,2.8,8,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T16:00:00,19.7,19.7,5.9,40.49,0,25.8,,0,0,37.6,15,260.7,1011.7,76.7,24.1,730,2.6,7,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T17:00:00,19.5,19.5,6,41.28,0.5,25.8,rain,0,0,39.2,15.8,262.4,1012,84.7,16.5,321,1.2,3,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T18:00:00,18.5,18.5,6.3,44.88,0,25.8,,0,0,39.4,15,268.7,1012.3,74.4,24.1,58,0.2,1,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T19:00:00,17.6,17.6,6.7,48.8,0,25.8,,0,0,39.5,14.2,274.9,1012.7,64.2,24.1,234,0.8,2,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T20:00:00,16.7,16.7,7.1,53.09,0.1,25.8,rain,0,0,39.6,13.3,281.2,1013,53.9,24.1,93,0.3,1,10,Partially cloudy,partly-cloudy-day,
Berlin,2025-05-26T21:00:00,15.6,15.6,7.5,58.54,0,6.5,,0,0,36.1,11.5,283.6,1013.7,69.3,24.1,41,0.1,0,10,Partially cloudy,partly-cloudy-day,
